model,temperature,seed,bleu_representativeness,folder
gemini-2.5-flash-lite,0.8,123,0.0263,loops
gemini-2.5-flash-lite,0.8,999,0.0,bitvector
gemini-2.5-flash-lite,0.8,123,0.0986,termination-crafted-lit
gemini-2.5-flash-lite,0.8,42,0.0,bitvector
gemini-2.5-flash-lite,0.8,123,0.0,loop-acceleration
gemini-2.5-flash-lite,0.8,123,0.1278,termination-crafted
gemini-2.5-flash-lite,0.8,42,0.0,termination-crafted
gemini-2.5-flash-lite,0.8,123,0.0,loop-invgen
gemini-2.5-flash-lite,0.8,123,0.0,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.0,loop-invgen
gemini-2.5-flash-lite,0.8,999,0.0,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.2292,loops
gemini-2.5-flash-lite,0.8,42,0.0026,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.4598,termination-crafted
gemini-2.5-flash-lite,0.8,123,0.1752,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.1886,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.0931,termination-crafted
gemini-2.5-flash-lite,0.8,42,0.0001,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.1329,array-fpi
gemini-2.5-flash-lite,0.8,42,0.1865,array-fpi
gemini-2.5-flash-lite,0.8,123,0.1546,termination-crafted-lit
gemini-2.5-flash-lite,0.8,999,0.2338,termination-crafted-lit
gemini-2.5-flash-lite,0.8,123,0.3497,loops-crafted-1
gemini-2.5-flash-lite,0.8,123,0.1478,array-fpi
gemini-2.5-flash-lite,0.8,42,0.2975,array-memsafety
gemini-2.5-flash-lite,0.8,42,0.0001,termination-crafted-lit
gemini-2.5-flash-lite,0.8,42,0.0,loop-industry-pattern
gemini-2.5-flash-lite,0.8,999,0.1569,termination-crafted
gemini-2.5-flash-lite,0.8,123,0.3133,array-memsafety
gemini-2.5-flash-lite,0.8,123,0.0,loop-industry-pattern
gemini-2.5-flash-lite,0.8,999,0.2983,array-memsafety
gemini-2.5-flash-lite,0.8,42,0.0,loop-invgen
gemini-2.5-flash-lite,0.8,123,0.1276,termination-crafted
gemini-2.5-flash-lite,0.8,42,0.0,termination-nla
gemini-2.5-flash-lite,0.8,999,0.1081,array-fpi
gemini-2.5-flash-lite,0.8,42,0.4368,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.0,termination-nla
gemini-2.5-flash-lite,0.8,42,0.0,termination-nla
gemini-2.5-flash-lite,0.8,42,0.076,bitvector
gemini-2.5-flash-lite,0.8,999,0.0,loop-industry-pattern
gemini-2.5-flash-lite,0.8,42,0.0,termination-restricted-15
gemini-2.5-flash-lite,0.8,123,0.0443,recursive-simple
gemini-2.5-flash-lite,0.8,999,0.1101,recursive-simple
gemini-2.5-flash-lite,0.8,123,0.2873,termination-crafted
gemini-2.5-flash-lite,0.8,999,0.0,termination-nla
gemini-2.5-flash-lite,0.8,123,0.0,termination-restricted-15
gemini-2.5-flash-lite,0.8,123,0.0,termination-nla
gemini-2.5-flash-lite,0.8,42,0.0034,recursive-simple
gemini-2.5-flash-lite,0.8,42,0.5466,termination-restricted-15
gemini-2.5-flash-lite,0.8,999,0.3223,loops
gemini-2.5-flash-lite,0.8,123,0.0,bitvector
gemini-2.5-flash-lite,0.8,999,0.0873,bitvector
gemini-2.5-flash-lite,0.8,999,0.0,termination-bwb
gemini-2.5-flash-lite,0.8,123,0.0436,termination-restricted-15
gemini-2.5-flash-lite,0.8,42,0.2622,termination-bwb
gemini-2.5-flash-lite,0.8,999,0.0478,termination-restricted-15
gemini-2.5-flash-lite,0.8,123,0.145,bitvector
gemini-2.5-flash-lite,0.8,999,0.1531,termination-restricted-15
gemini-2.5-flash-lite,0.8,123,0.1884,termination-restricted-15
gemini-2.5-flash-lite,0.8,123,0.3698,loops
gemini-2.5-flash-lite,0.8,42,0.14,termination-restricted-15
gemini-2.5-flash-lite,0.8,999,0.1033,termination-restricted-15
gemini-2.5-flash-lite,0.8,999,0.4297,loops-crafted-1
gemini-2.5-flash-lite,0.8,999,0.1549,loop-acceleration
gemini-2.5-flash-lite,0.8,42,0.0434,array-fpi
gemini-2.5-flash-lite,0.8,123,0.1647,loop-acceleration
gemini-2.5-flash-lite,0.8,123,0.0699,array-fpi
gemini-2.5-flash-lite,0.8,42,0.1672,loop-acceleration
gemini-2.5-flash-lite,0.8,123,0.1016,loops-crafted-1
gemini-2.5-flash-lite,0.8,123,0.125,termination-bwb
gemini-2.5-flash-lite,0.8,999,0.1477,termination-bwb
gemini-2.5-flash-lite,0.8,42,0.1883,loops-crafted-1
gemini-2.5-flash-lite,0.8,999,0.2123,array-fpi
gemini-2.5-flash-lite,0.8,42,0.1308,termination-crafted-lit
gemini-2.5-flash-lite,0.8,123,0.0472,termination-nla
gemini-2.5-flash-lite,0.8,42,0.1757,loops
gemini-2.5-flash-lite,0.8,123,0.1185,array-fpi
