model,temperature,seed,bleu_representativeness,folder
claude-3.5-haiku,0.2,42,0.1469,recursive-simple
claude-3.5-haiku,0.2,123,0.1812,loops-crafted-1
claude-3.5-haiku,0.2,123,0.0702,termination-crafted
claude-3.5-haiku,0.2,42,0.0931,termination-nla
claude-3.5-haiku,0.2,999,0.1878,termination-restricted-15
claude-3.5-haiku,0.2,999,0.2043,recursive-simple
claude-3.5-haiku,0.2,123,0.0444,recursive-simple
claude-3.5-haiku,0.2,123,0.2708,termination-numeric
claude-3.5-haiku,0.2,42,0.2718,termination-numeric
claude-3.5-haiku,0.2,123,0.106,loops
claude-3.5-haiku,0.2,123,0.2151,termination-restricted-15
claude-3.5-haiku,0.2,42,0.1661,termination-crafted
claude-3.5-haiku,0.2,999,0.2727,termination-crafted-lit
claude-3.5-haiku,0.2,42,0.065,termination-crafted
claude-3.5-haiku,0.2,42,0.0287,termination-restricted-15
claude-3.5-haiku,0.2,999,0.1343,loops
claude-3.5-haiku,0.2,123,0.0902,termination-restricted-15
claude-3.5-haiku,0.2,42,0.0821,loops
claude-3.5-haiku,0.2,42,0.1063,termination-crafted-lit
claude-3.5-haiku,0.2,999,0.1026,termination-restricted-15
claude-3.5-haiku,0.2,42,0.1279,termination-bwb
claude-3.5-haiku,0.2,42,0.0884,termination-restricted-15
claude-3.5-haiku,0.2,999,0.1602,loops-crafted-1
claude-3.5-haiku,0.2,999,0.3018,termination-numeric
claude-3.5-haiku,0.2,999,0.121,termination-crafted
claude-3.5-haiku,0.2,123,0.2802,recursive
claude-3.5-haiku,0.2,999,0.1287,array-fpi
claude-3.5-haiku,0.2,123,0.0913,termination-crafted
claude-3.5-haiku,0.2,999,0.3003,termination-crafted
claude-3.5-haiku,0.2,999,0.0697,termination-crafted
claude-3.5-haiku,0.2,123,0.193,array-fpi
claude-3.5-haiku,0.2,42,0.2337,loops
claude-3.5-haiku,0.2,123,0.189,termination-crafted-lit
claude-3.5-haiku,0.2,42,0.1303,array-fpi
claude-3.5-haiku,0.2,42,0.1838,array-fpi
claude-3.5-haiku,0.2,123,0.191,termination-bwb
claude-3.5-haiku,0.2,123,0.1896,recursive
claude-3.5-haiku,0.2,123,0.0887,loops
claude-3.5-haiku,0.2,42,0.0,loop-invgen
claude-3.5-haiku,0.2,42,0.1742,loop-acceleration
claude-3.5-haiku,0.2,999,0.1942,array-fpi
claude-3.5-haiku,0.2,999,0.1778,recursive
claude-3.5-haiku,0.2,999,0.0,loop-invgen
claude-3.5-haiku,0.2,123,0.0,bitvector
claude-3.5-haiku,0.2,42,0.0,bitvector
claude-3.5-haiku,0.2,42,0.377,termination-crafted
claude-3.5-haiku,0.2,123,0.0,loop-invgen
claude-3.5-haiku,0.2,999,0.4152,termination-crafted
claude-3.5-haiku,0.2,999,0.2175,termination-crafted
claude-3.5-haiku,0.2,42,0.2144,termination-crafted
claude-3.5-haiku,0.2,42,0.1005,termination-crafted-lit
claude-3.5-haiku,0.2,123,0.0634,termination-crafted
claude-3.5-haiku,0.2,123,0.1848,termination-crafted-lit
claude-3.5-haiku,0.2,42,0.0879,termination-crafted
claude-3.5-haiku,0.2,999,0.0924,termination-crafted
claude-3.5-haiku,0.2,123,0.3358,termination-crafted
claude-3.5-haiku,0.2,999,0.0001,bitvector
claude-3.5-haiku,0.2,42,0.2254,array-memsafety
claude-3.5-haiku,0.2,123,0.1423,termination-crafted
claude-3.5-haiku,0.2,123,0.078,loop-acceleration
claude-3.5-haiku,0.2,999,0.1452,loops
claude-3.5-haiku,0.2,999,0.0761,termination-bwb
claude-3.5-haiku,0.2,999,0.0,loop-industry-pattern
claude-3.5-haiku,0.2,42,0.0048,loop-industry-pattern
claude-3.5-haiku,0.2,42,0.175,recursive
claude-3.5-haiku,0.2,42,0.0916,termination-crafted
claude-3.5-haiku,0.2,123,0.2292,array-fpi
claude-3.5-haiku,0.2,123,0.0781,array-memsafety
claude-3.5-haiku,0.2,999,0.1292,array-memsafety
claude-3.5-haiku,0.2,999,0.0785,loops
claude-3.5-haiku,0.2,999,0.082,bitvector
claude-3.5-haiku,0.2,123,0.0307,loops-crafted-1
claude-3.5-haiku,0.2,123,0.0559,termination-nla
claude-3.5-haiku,0.2,123,0.1052,bitvector
claude-3.5-haiku,0.2,123,0.0018,loop-industry-pattern
claude-3.5-haiku,0.2,999,0.1683,termination-nla
claude-3.5-haiku,0.2,123,0.2024,recursive-simple
claude-3.5-haiku,0.2,123,0.0425,termination-crafted
claude-3.5-haiku,0.2,123,0.0606,termination-nla
claude-3.5-haiku,0.2,42,0.1014,loops
claude-3.5-haiku,0.2,999,0.1511,loop-acceleration
claude-3.5-haiku,0.2,42,0.0351,termination-crafted
claude-3.5-haiku,0.2,42,0.272,recursive-simple
claude-3.5-haiku,0.2,999,0.0596,termination-nla
claude-3.5-haiku,0.2,42,0.0116,termination-nla
claude-3.5-haiku,0.2,999,0.143,recursive-simple
claude-3.5-haiku,0.2,999,0.2759,termination-crafted
claude-3.5-haiku,0.2,999,0.1221,termination-restricted-15
claude-3.5-haiku,0.2,999,0.1559,termination-crafted-lit
claude-3.5-haiku,0.2,42,0.0909,termination-restricted-15
claude-3.5-haiku,0.2,999,0.2337,termination-restricted-15
claude-3.5-haiku,0.2,42,0.2761,termination-restricted-15
claude-3.5-haiku,0.2,123,0.2742,termination-bwb
claude-3.5-haiku,0.2,42,0.1432,array-fpi
claude-3.5-haiku,0.2,999,0.163,loop-acceleration
claude-3.5-haiku,0.2,999,0.1933,termination-bwb
claude-3.5-haiku,0.2,999,0.1607,array-fpi
claude-3.5-haiku,0.2,42,0.1966,loop-acceleration
claude-3.5-haiku,0.2,123,0.1338,loop-acceleration
claude-3.5-haiku,0.2,123,0.1137,termination-restricted-15
claude-3.5-haiku,0.2,42,0.1288,termination-restricted-15
claude-3.5-haiku,0.2,42,0.2008,loops-crafted-1
claude-3.5-haiku,0.2,123,0.0379,termination-restricted-15
claude-3.5-haiku,0.2,42,0.0582,bitvector
claude-3.5-haiku,0.2,123,0.2022,loops
claude-3.5-haiku,0.2,123,0.0395,termination-restricted-15
claude-3.5-haiku,0.2,999,0.2883,termination-restricted-15
claude-3.5-haiku,0.2,123,0.1091,loops-crafted-1
claude-3.5-haiku,0.2,999,0.1726,loops-crafted-1
claude-3.5-haiku,0.2,42,0.0799,termination-bwb
claude-3.5-haiku,0.2,123,0.2682,array-fpi
claude-3.5-haiku,0.2,42,0.0863,termination-nla
