property,original_index,s999_pass,s999_complete,s999_errors,s42_pass,s42_complete,s42_errors,s123_pass,s123_complete,s123_errors
no-overflow,10,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]"
def-behavior,11,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 6}, ""endPos"": {""line"": 3, ""column"": 20}, ""data"": ""function expected at\n  Array \u2124\nterm has type\n  Type""}]",True,True,[],True,True,[]
valid-memsafety,12,True,True,[],True,True,[],True,True,[]
no-overflow,13,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 9}, ""data"": ""fail to show termination for\n  hanoi\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  failed to eliminate recursive application\n    hanoi (n - 1)\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\nn : \u2115\n\u22a2 0 < n""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 9}, ""data"": ""fail to show termination for\n  hanoi\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  failed to eliminate recursive application\n    hanoi (n - 1)\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\nn : \u2115\n\u22a2 0 < n""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 9}, ""data"": ""fail to show termination for\n  hanoi\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  failed to eliminate recursive application\n    hanoi (n - 1)\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\nn : \u2115\n\u22a2 0 < n""}]"
def-behavior,14,True,True,[],True,True,[],True,True,[]
no-overflow,15,True,True,[],True,True,[],True,True,[]
valid-memsafety,16,True,True,[],True,True,[],True,True,[]
termination,17,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
unreach-call,18,True,True,[],False,False,Theorem is missing a header,True,True,[]
termination,19,False,False,,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,
no-overflow,20,True,False,[],True,False,[],True,True,[]
termination,21,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]"
termination,22,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 10}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
unreach-call,23,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 13}, ""data"": ""fail to show termination for\n  fibonacci\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  failed to eliminate recursive application\n    fibonacci (n - 1)\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\nn : \u2115\n\u22a2 0 < n""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 39}, ""endPos"": null, ""data"": ""expected ';' or line break""}]"
unreach-call,24,True,True,[],True,True,[],True,True,[]
def-behavior,25,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",True,True,[]
valid-memsafety,26,True,True,[],True,True,[],True,True,[]
unreach-call,27,True,True,[],True,True,[],True,True,[]
unreach-call,28,True,True,[],True,True,[],True,True,[]
no-overflow,29,True,True,[],True,True,[],True,True,[]
unreach-call,30,True,True,[],True,True,[],True,True,[]
no-overflow,31,True,True,[],True,True,[],True,True,[]
valid-memsafety,32,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""fail to show termination for\n  mc91\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  the type \u2124 does not have a `.brecOn` recursor\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\na\u271d : \u2124\nn : \u2124 := a\u271d\nh\u271d : \u00acn > 100\n\u22a2 sizeOf (a\u271d + 11) < sizeOf a\u271d""}]",False,False,Theorem is missing a header,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""fail to show termination for\n  mc91\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  the type \u2124 does not have a `.brecOn` recursor\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\na\u271d : \u2124\nn : \u2124 := a\u271d\nh\u271d : \u00acn > 100\n\u22a2 sizeOf (a\u271d + 11) < sizeOf a\u271d""}]"
def-behavior,33,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 34}, ""endPos"": {""line"": 2, ""column"": 39}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.6""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 34}, ""endPos"": {""line"": 2, ""column"": 43}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.6""}]"
termination,34,True,True,[],True,True,[],True,True,[]
def-behavior,35,True,True,[],True,True,[],True,True,[]
valid-memsafety,36,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 4}, ""endPos"": {""line"": 4, ""column"": 11}, ""data"": ""type mismatch\n  a\nhas type\n  List \u2124 : Type\nbut is expected to have type\n  Array \u2124 : Type""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 11}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[],True,True,[]
valid-memsafety,37,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 64, ""column"": 4}, ""endPos"": {""line"": 64, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 45, ""column"": 23}, ""endPos"": {""line"": 45, ""column"": 31}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.5246""}, {""severity"": ""error"", ""pos"": {""line"": 46, ""column"": 23}, ""endPos"": {""line"": 46, ""column"": 33}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.5650""}, {""severity"": ""error"", ""pos"": {""line"": 47, ""column"": 23}, ""endPos"": {""line"": 47, ""column"": 33}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.6054""}, {""severity"": ""error"", ""pos"": {""line"": 48, ""column"": 23}, ""endPos"": {""line"": 48, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.6458""}, {""severity"": ""error"", ""pos"": {""line"": 49, ""column"": 23}, ""endPos"": {""line"": 49, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.6862""}, {""severity"": ""error"", ""pos"": {""line"": 50, ""column"": 23}, ""endPos"": {""line"": 50, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.7266""}, {""severity"": ""error"", ""pos"": {""line"": 51, ""column"": 23}, ""endPos"": {""line"": 51, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.7670""}, {""severity"": ""error"", ""pos"": {""line"": 52, ""column"": 23}, ""endPos"": {""line"": 52, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.8074""}, {""severity"": ""error"", ""pos"": {""line"": 53, ""column"": 23}, ""endPos"": {""line"": 53, ""column"": 31}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.8478""}, {""severity"": ""error"", ""pos"": {""line"": 55, ""column"": 23}, ""endPos"": {""line"": 55, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.10126""}, {""severity"": ""error"", ""pos"": {""line"": 56, ""column"": 23}, ""endPos"": {""line"": 56, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.10530""}, {""severity"": ""error"", ""pos"": {""line"": 57, ""column"": 23}, ""endPos"": {""line"": 57, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.10934""}, {""severity"": ""error"", ""pos"": {""line"": 58, ""column"": 23}, ""endPos"": {""line"": 58, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.11338""}, {""severity"": ""error"", ""pos"": {""line"": 59, ""column"": 23}, ""endPos"": {""line"": 59, ""column"": 33}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.11742""}, {""severity"": ""error"", ""pos"": {""line"": 60, ""column"": 23}, ""endPos"": {""line"": 60, ""column"": 33}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.12146""}, {""severity"": ""error"", ""pos"": {""line"": 61, ""column"": 23}, ""endPos"": {""line"": 61, ""column"": 33}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.12550""}, {""severity"": ""error"", ""pos"": {""line"": 62, ""column"": 23}, ""endPos"": {""line"": 62, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.12954""}, {""severity"": ""error"", ""pos"": {""line"": 63, ""column"": 23}, ""endPos"": {""line"": 63, ""column"": 32}, ""data"": ""function expected at\n  Ptr\nterm has type\n  ?m.13358""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 64, ""column"": 4}, ""endPos"": {""line"": 64, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
termination,38,True,True,[],True,True,[],True,True,[]
valid-memsafety,39,True,True,[],True,True,[],True,True,[]
no-overflow,40,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 20, ""column"": 61}, ""endPos"": {""line"": 21, ""column"": 7}, ""data"": ""unsolved goals\nk y\u271d : \u2115\n\u22a2 \u2200 (x c : \u2115),\n    init k y\u271d x c \u2192\n      \u2200 (n : \u2115), main k y\u271d x c n \u2192 (4 : \u2115) * x - y\u271d ^ (4 : \u2115) - (2 : \u2115) * y\u271d ^ (3 : \u2115) - y\u271d ^ (2 : \u2115) = (0 : \u2115)""}]",True,True,[]
termination,41,False,,no code,True,True,[],True,True,[]
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 31}, ""endPos"": null, ""data"": ""expected ';' or line break""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 6}, ""data"": ""'id' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 6}, ""data"": ""'id' has already been declared""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]"
termination,44,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
no-overflow,45,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,,no code
valid-memsafety,46,True,True,[],True,True,[],True,True,[]
no-overflow,47,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",True,True,[],True,True,[]
unreach-call,48,True,True,[],False,False,,True,True,[]
valid-memsafety,49,True,True,[],True,True,[],True,True,[]
