property,original_index,s999_pass,s999_complete,s999_errors,s42_pass,s42_complete,s42_errors,s123_pass,s123_complete,s123_errors
no-overflow,10,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 8}, ""endPos"": {""line"": 2, ""column"": 9}, ""data"": ""failed to infer binder type\nwhen the resulting type of a declaration is explicitly provided, all holes (e.g., `_`) in the header are resolved before the declaration body is processed""}, {""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 6}, ""endPos"": {""line"": 2, ""column"": 7}, ""data"": ""failed to infer binder type\nwhen the resulting type of a declaration is explicitly provided, all holes (e.g., `_`) in the header are resolved before the declaration body is processed""}]",True,True,[]
def-behavior,11,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 8}, ""endPos"": {""line"": 5, ""column"": 17}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 21}, ""endPos"": {""line"": 5, ""column"": 23}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\n\u22a2 ?m.6""}]",False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 8}, ""endPos"": {""line"": 5, ""column"": 17}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 21}, ""endPos"": {""line"": 5, ""column"": 23}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\n\u22a2 ?m.6""}]"
valid-memsafety,12,True,True,[],True,True,[],True,True,[]
no-overflow,13,False,,no code,True,True,[],True,True,[]
def-behavior,14,True,True,[],True,True,[],True,True,[]
no-overflow,15,True,True,[],True,True,[],True,True,[]
valid-memsafety,16,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 19}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 17}, ""endPos"": {""line"": 5, ""column"": 19}, ""data"": ""unsolved goals\n\u22a2 ?m.2""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 9}, ""endPos"": {""line"": 6, ""column"": 4}, ""data"": ""unexpected token 'if'; expected term""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 11}, ""endPos"": {""line"": 4, ""column"": 20}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 55}, ""endPos"": {""line"": 12, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 22}, ""endPos"": {""line"": 11, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 53}, ""endPos"": {""line"": 11, ""column"": 55}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.70\nArray : x\u271d\nInt : Sort ?u.83\na : ?m.81\ni : Int\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 25}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": {""line"": 5, ""column"": 25}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]"
termination,17,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 19}, ""endPos"": {""line"": 2, ""column"": 21}, ""data"": ""unexpected token 'by'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 26}, ""endPos"": {""line"": 2, ""column"": 28}, ""data"": ""unexpected token 'by'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]"
unreach-call,18,True,True,[],True,True,[],True,True,[]
termination,19,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 4}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",True,True,[]
no-overflow,20,True,True,[],True,True,[],True,True,[]
termination,21,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 44}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 42}, ""endPos"": {""line"": 4, ""column"": 44}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nx y z : Int\n\u22a2 Prop""}]",True,True,[],True,True,[]
termination,22,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 27}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 26}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 24}, ""endPos"": {""line"": 5, ""column"": 26}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 19, ""column"": 4}, ""endPos"": {""line"": 19, ""column"": 9}, ""data"": ""unexpected token 'sorry'; expected command""}]"
unreach-call,23,True,True,[],True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 8}, ""endPos"": {""line"": 10, ""column"": 7}, ""data"": ""unexpected token 'let'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 24, ""column"": 63}, ""endPos"": {""line"": 25, ""column"": 7}, ""data"": ""unsolved goals\nx\u271d : \u2115\n\u22a2 main x\u271d = true""}]"
unreach-call,24,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 17}, ""endPos"": {""line"": 12, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 15}, ""endPos"": {""line"": 11, ""column"": 17}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",True,True,[],True,True,[]
def-behavior,25,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 10}, ""endPos"": {""line"": 2, ""column"": 14}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
valid-memsafety,26,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 5}, ""endPos"": {""line"": 12, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 64}, ""endPos"": {""line"": 14, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 36}, ""endPos"": {""line"": 13, ""column"": 45}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 49}, ""endPos"": {""line"": 13, ""column"": 58}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 62}, ""endPos"": {""line"": 13, ""column"": 64}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nsize : Nat\nitem : ?m.14\n\u22a2 ?m.17""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 5}, ""endPos"": {""line"": 6, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 64}, ""endPos"": {""line"": 8, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 36}, ""endPos"": {""line"": 7, ""column"": 45}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 49}, ""endPos"": {""line"": 7, ""column"": 58}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 62}, ""endPos"": {""line"": 7, ""column"": 64}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nsize : Nat\nitem : ?m.14\n\u22a2 ?m.17""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 5}, ""endPos"": {""line"": 7, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 50}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 22}, ""endPos"": {""line"": 8, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 35}, ""endPos"": {""line"": 8, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 48}, ""endPos"": {""line"": 8, ""column"": 50}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]"
unreach-call,27,True,True,[],True,True,[],True,True,[]
unreach-call,28,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 17}, ""endPos"": {""line"": 3, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 15}, ""endPos"": {""line"": 2, ""column"": 17}, ""data"": ""unsolved goals\nNat : Sort ?u.5\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 6}, ""endPos"": {""line"": 4, ""column"": 9}, ""data"": ""unexpected token 'if'; expected term""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 41}, ""endPos"": {""line"": 10, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 39}, ""endPos"": {""line"": 9, ""column"": 41}, ""data"": ""unsolved goals\nNat : Sort ?u.40\nBool : Sort ?u.42\nx : Nat\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 17}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 15}, ""endPos"": {""line"": 3, ""column"": 17}, ""data"": ""unsolved goals\nNat : Sort ?u.5\n\u22a2 Nat""}]"
no-overflow,29,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 22}, ""endPos"": {""line"": 2, ""column"": 24}, ""data"": ""unexpected token 'by'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 22}, ""endPos"": {""line"": 2, ""column"": 24}, ""data"": ""unexpected token 'by'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 19}, ""endPos"": {""line"": 2, ""column"": 21}, ""data"": ""unexpected token 'by'; expected command""}]"
unreach-call,30,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
no-overflow,31,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 19}, ""endPos"": {""line"": 2, ""column"": 21}, ""data"": ""unexpected token 'by'; expected command""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
valid-memsafety,32,False,False,,False,False,,False,False,Theorem is missing a header
def-behavior,33,True,True,[],True,True,[],True,True,[]
termination,34,True,True,[],True,True,[],True,True,[]
def-behavior,35,False,,no code,False,,no code,True,True,[]
valid-memsafety,36,False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 5}, ""endPos"": {""line"": 13, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 51}, ""endPos"": {""line"": 15, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 23}, ""endPos"": {""line"": 14, ""column"": 32}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 36}, ""endPos"": {""line"": 14, ""column"": 45}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 49}, ""endPos"": {""line"": 14, ""column"": 51}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\na : ?m.6\n\u22a2 ?m.9""}]",False,,no code
valid-memsafety,37,True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 27}, ""endPos"": {""line"": 2, ""column"": 29}, ""data"": ""unexpected token 'by'; expected command""}]",True,True,[]
termination,38,True,True,[],True,True,[],True,True,[]
valid-memsafety,39,True,True,[],True,True,[],True,True,[]
no-overflow,40,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 10, ""column"": 42}, ""endPos"": {""line"": 11, ""column"": 6}, ""data"": ""unexpected identifier; expected 'else'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 42}, ""endPos"": {""line"": 8, ""column"": 6}, ""data"": ""unexpected identifier; expected 'else'""}]"
termination,41,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 22}, ""endPos"": {""line"": 8, ""column"": 31}, ""data"": ""unknown identifier 'whileLoop'""}, {""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
termination,42,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 28}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 26}, ""endPos"": {""line"": 3, ""column"": 28}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nx : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 5}, ""endPos"": {""line"": 3, ""column"": 8}, ""data"": ""unknown namespace 'Nat'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 28}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 26}, ""endPos"": {""line"": 4, ""column"": 28}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nx : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 6}, ""data"": ""'id' has already been declared""}]"
no-overflow,43,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 37}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 35}, ""endPos"": {""line"": 6, ""column"": 37}, ""data"": ""unsolved goals\n\u2115 : Sort ?u.5\nx y : \u2115\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 39}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 37}, ""endPos"": {""line"": 6, ""column"": 39}, ""data"": ""unsolved goals\n\u2115 : Sort ?u.5\nx y c : \u2115\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 23}, ""endPos"": null, ""data"": ""expected token""}]"
termination,44,True,False,[],True,False,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
no-overflow,45,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 37}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 35}, ""endPos"": {""line"": 6, ""column"": 37}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nc : Int\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 27}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 25}, ""endPos"": {""line"": 5, ""column"": 27}, ""data"": ""unsolved goals\n\u22a2 Prop""}]",False,,no code
valid-memsafety,46,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 15}, ""endPos"": {""line"": 6, ""column"": 17}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",True,True,[],True,True,[]
no-overflow,47,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 39}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 37}, ""endPos"": {""line"": 4, ""column"": 39}, ""data"": ""unsolved goals\nInt : Sort ?u.5\na x : Int\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 39}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 37}, ""endPos"": {""line"": 4, ""column"": 39}, ""data"": ""unsolved goals\nInt : Sort ?u.5\na x : Int\n\u22a2 Prop""}]",True,False,[]
unreach-call,48,True,False,[],True,False,[],True,False,[]
valid-memsafety,49,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 24}, ""endPos"": {""line"": 4, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 11}, ""endPos"": {""line"": 3, ""column"": 18}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 22}, ""endPos"": {""line"": 3, ""column"": 24}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nIO : x\u271d\n\u22a2 ?m.6""}]",False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 24}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 11}, ""endPos"": {""line"": 4, ""column"": 18}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 22}, ""endPos"": {""line"": 4, ""column"": 24}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nIO : x\u271d\n\u22a2 ?m.6""}]"
