property,original_index,s999_pass,s999_complete,s999_errors,s42_pass,s42_complete,s42_errors,s123_pass,s123_complete,s123_errors
def-behavior,11,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 52}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 20}, ""endPos"": {""line"": 6, ""column"": 29}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 50}, ""endPos"": {""line"": 6, ""column"": 52}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\nNat : Sort ?u.24\nInt : Sort ?u.26\na : ?m.22\ni : Nat\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 8}, ""endPos"": {""line"": 5, ""column"": 17}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 21}, ""endPos"": {""line"": 5, ""column"": 23}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\n\u22a2 ?m.6""}]",True,True,[]
valid-memsafety,12,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 27}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 12}, ""endPos"": {""line"": 6, ""column"": 21}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 25}, ""endPos"": {""line"": 6, ""column"": 27}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\n\u22a2 ?m.6""}]",True,True,[],True,True,[]
no-overflow,13,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 26}, ""endPos"": {""line"": 6, ""column"": 30}, ""data"": ""unexpected token 'from'; expected '_' or identifier""}]",True,True,[],True,True,[]
def-behavior,14,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 59}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 36}, ""endPos"": {""line"": 5, ""column"": 45}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 57}, ""endPos"": {""line"": 5, ""column"": 59}, ""data"": ""unsolved goals\nInt : Sort ?u.20\nx\u271d : Sort ?u.8\nArray : x\u271d\nBool : Sort ?u.25\nk : Int\na : ?m.23\n\u22a2 Bool""}]",True,True,[],True,True,[]
no-overflow,15,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 5}, ""endPos"": {""line"": 5, ""column"": 9}, ""data"": ""unknown namespace 'UInt'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 45}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 43}, ""endPos"": {""line"": 6, ""column"": 45}, ""data"": ""unsolved goals\nUInt32 : Sort ?u.11\nBool : Sort ?u.13\nw : UInt32\n\u22a2 Bool""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 55}, ""endPos"": {""line"": 12, ""column"": 72}, ""data"": ""function expected at\n  correct_version\nterm has type\n  (?m.6 : Sort ?u.5)""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 75}, ""endPos"": {""line"": 12, ""column"": 92}, ""data"": ""function expected at\n  student_version\nterm has type\n  (?m.16 : Sort ?u.15)""}]"
valid-memsafety,16,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 33}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": {""line"": 5, ""column"": 32}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 61}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 18}, ""endPos"": {""line"": 11, ""column"": 27}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 11, ""column"": 51}, ""endPos"": {""line"": 11, ""column"": 60}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 55}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 22}, ""endPos"": {""line"": 17, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 45}, ""endPos"": {""line"": 17, ""column"": 54}, ""data"": ""unknown constant 'Unit'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 19}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 17}, ""endPos"": {""line"": 5, ""column"": 19}, ""data"": ""unsolved goals\n\u22a2 ?m.2""}]",True,True,[]
termination,17,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 23}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
unreach-call,18,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 3}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token '+'; expected '=>'""}, {""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 33}, ""endPos"": null, ""data"": ""expected token""}, {""severity"": ""error"", ""pos"": {""line"": 18, ""column"": 25}, ""endPos"": {""line"": 18, ""column"": 32}, ""data"": ""unknown constant 'Unit'""}]",True,True,[],True,True,[]
termination,19,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 29}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 27}, ""endPos"": {""line"": 5, ""column"": 29}, ""data"": ""unsolved goals\nInt : Sort ?u.5\na : Int\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 5}, ""endPos"": {""line"": 6, ""column"": 9}, ""data"": ""unexpected token 'mut'; expected '_', 'rec', identifier or term""}]",True,True,[]
no-overflow,20,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 28}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 26}, ""endPos"": {""line"": 6, ""column"": 28}, ""data"": ""unsolved goals\nInt : Sort ?u.5\nd : Int\n\u22a2 Prop""}]",True,True,[],True,True,[]
termination,21,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 26}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 24}, ""endPos"": {""line"": 4, ""column"": 26}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 16}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
termination,22,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 26}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 24}, ""endPos"": {""line"": 5, ""column"": 26}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 5}, ""endPos"": {""line"": 7, ""column"": 8}, ""data"": ""unknown namespace 'Int'""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 39}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 37}, ""endPos"": {""line"": 8, ""column"": 39}, ""data"": ""unsolved goals\n\u2124 : Sort ?u.5\nx y : \u2124\n\u22a2 Prop""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 10}, ""endPos"": {""line"": 9, ""column"": 3}, ""data"": ""unexpected token 'def'; expected 'else'""}]"
unreach-call,23,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 5}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""unknown namespace 'Nat'""}, {""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 3}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token '+'; expected '=>'""}, {""severity"": ""error"", ""pos"": {""line"": 21, ""column"": 15}, ""endPos"": null, ""data"": ""expected token""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 9, ""column"": 8}, ""endPos"": {""line"": 10, ""column"": 7}, ""data"": ""unexpected token 'let'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 30}, ""endPos"": {""line"": 18, ""column"": 7}, ""data"": ""unexpected token 'let'; expected 'else'""}, {""severity"": ""error"", ""pos"": {""line"": 17, ""column"": 4}, ""endPos"": {""line"": 17, ""column"": 30}, ""data"": ""unsolved goals\nx\u271d : \u2115\nx : \u2115 := x\u271d\nh : x > 46\n\u22a2 46 < x\u271d \u2228 sorry () = true""}]",True,True,[]
unreach-call,24,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 5}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""unknown namespace 'Int'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 15}, ""endPos"": {""line"": 6, ""column"": 17}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 19, ""column"": 36}, ""endPos"": null, ""data"": ""expected token""}]",True,False,[]
def-behavior,25,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 32}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
valid-memsafety,26,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 63}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 35}, ""endPos"": {""line"": 4, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 48}, ""endPos"": {""line"": 4, ""column"": 57}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 61}, ""endPos"": {""line"": 4, ""column"": 63}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nArray : x\u271d\nN : Nat\na : ?m.14\n\u22a2 ?m.17""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 50}, ""endPos"": {""line"": 6, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 22}, ""endPos"": {""line"": 5, ""column"": 31}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 35}, ""endPos"": {""line"": 5, ""column"": 44}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 48}, ""endPos"": {""line"": 5, ""column"": 50}, ""data"": ""unsolved goals\nx\u271d : Sort ?u.2\nArray : x\u271d\narr : ?m.6\n\u22a2 ?m.9""}]",True,True,[]
unreach-call,27,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 5}, ""endPos"": {""line"": 5, ""column"": 8}, ""data"": ""unknown namespace 'Int'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 15}, ""endPos"": {""line"": 6, ""column"": 17}, ""data"": ""unsolved goals\nInt : Sort ?u.5\n\u22a2 Int""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 12, ""column"": 69}, ""endPos"": {""line"": 12, ""column"": 85}, ""data"": ""function expected at\n  sizeof\nterm has type\n  (?m.60 : Sort ?u.59)""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 46}, ""endPos"": {""line"": 13, ""column"": 73}, ""data"": ""unknown constant 'Fin.toArray'""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 23}, ""endPos"": {""line"": 13, ""column"": 27}, ""data"": ""failed to prove index is valid, possible solutions:\n  - Use `have`-expressions to prove the index is valid\n  - Use `a[i]!` notation instead, runtime check is performed, and 'Panic' error message is produced if index is not valid\n  - Use `a[i]?` notation instead, result is an `Option` type\n  - Use `a[i]'h` notation instead, where `h` is a proof that index is valid\nN : \u2115\na : Array \u2115\nsum i : \u2115\n\u22a2 i < a.size""}, {""severity"": ""error"", ""pos"": {""line"": 13, ""column"": 51}, ""endPos"": {""line"": 14, ""column"": 7}, ""data"": ""unsolved goals\nN : \u2115\na : Array \u2115\nsum i\u271d : \u2115\n\u22a2 i\u271d < N \u2192 a[i\u271d] = (N + (1 : \u2115)) * (N + (1 : \u2115))""}]"
unreach-call,28,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 21}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 19}, ""endPos"": {""line"": 4, ""column"": 21}, ""data"": ""unsolved goals\n\u22a2 ?m.2""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 5}, ""endPos"": {""line"": 3, ""column"": 8}, ""data"": ""unknown namespace 'Nat'""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 34}, ""endPos"": {""line"": 5, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 32}, ""endPos"": {""line"": 4, ""column"": 34}, ""data"": ""unsolved goals\nNat : Sort ?u.5\nx : Nat\n\u22a2 Nat""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 29}, ""endPos"": {""line"": 3, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 27}, ""endPos"": {""line"": 2, ""column"": 29}, ""data"": ""unsolved goals\nEmpty : Sort ?u.5\n\u22a2 Empty""}]"
no-overflow,29,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 23}, ""endPos"": {""line"": 2, ""column"": 25}, ""data"": ""unexpected token 'by'; expected command""}]",False,,no code,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 29}, ""endPos"": {""line"": 2, ""column"": 31}, ""data"": ""unexpected token 'by'; expected command""}]"
unreach-call,30,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}, {""severity"": ""error"", ""pos"": {""line"": 3, ""column"": 53}, ""endPos"": {""line"": 4, ""column"": 30}, ""data"": ""unsolved goals\nnlen i j : \u2124\n\u22a2 Bool""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""invalid `main` function, it must have type `List String -> IO UInt32`""}]"
no-overflow,31,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 37}, ""endPos"": {""line"": 9, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 8, ""column"": 35}, ""endPos"": {""line"": 8, ""column"": 37}, ""data"": ""unsolved goals\nInt : Sort ?u.13\n\u22a2 Int""}]",True,True,[],False,,no code
valid-memsafety,32,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 5, ""column"": 23}, ""endPos"": null, ""data"": ""unknown tactic""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""fail to show termination for\n  mc91\nwith errors\nfailed to infer structural recursion:\nCannot use parameter #1:\n  the type \u2124 does not have a `.brecOn` recursor\n\n\nfailed to prove termination, possible solutions:\n  - Use `have`-expressions to prove the remaining goals\n  - Use `termination_by` to specify a different well-founded relation\n  - Use `decreasing_by` to specify your own tactic for discharging this kind of goal\na\u271d : \u2124\nn : \u2124 := a\u271d\nh\u271d : \u00acn > 100\n\u22a2 sizeOf (a\u271d + 11) < sizeOf a\u271d""}, {""severity"": ""error"", ""pos"": {""line"": 14, ""column"": 71}, ""endPos"": {""line"": 15, ""column"": 7}, ""data"": ""unsolved goals\nn : \u2124\na\u271d : (0 : \u2124) \u2264 n\n\u22a2 n \u2264 (100 : \u2124) \u2228 mc91 n = n - (10 : \u2124)""}]",False,False,
def-behavior,33,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 40}, ""endPos"": {""line"": 7, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 24}, ""endPos"": {""line"": 6, ""column"": 34}, ""data"": ""unknown constant 'Unit'""}, {""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 38}, ""endPos"": {""line"": 6, ""column"": 40}, ""data"": ""unsolved goals\nNat : Sort ?u.11\nx\u271d : Sort ?u.8\nOption : x\u271d\nsz : Nat\n\u22a2 ?m.14""}]",True,True,[],True,True,[]
termination,34,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 34}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[],False,False,"[{""severity"": ""error"", ""pos"": {""line"": 2, ""column"": 4}, ""endPos"": {""line"": 2, ""column"": 8}, ""data"": ""'Bool' has already been declared""}]"
def-behavior,35,False,False,"[{""severity"": ""error"", ""pos"": {""line"": 6, ""column"": 5}, ""endPos"": {""line"": 6, ""column"": 10}, ""data"": ""unknown namespace 'Array'""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 19}, ""endPos"": {""line"": 8, ""column"": 5}, ""data"": ""unexpected token 'try'; expected '{' or tactic""}, {""severity"": ""error"", ""pos"": {""line"": 7, ""column"": 17}, ""endPos"": {""line"": 7, ""column"": 19}, ""data"": ""unsolved goals\n\u22a2 ?m.2""}]",False,False,"[{""severity"": ""error"", ""pos"": {""line"": 4, ""column"": 53}, ""endPos"": null, ""data"": ""expected token""}]",True,True,[]
